id,cve_ent,nom_ent,actividad,X,Y,
G153,24,San Luis Potosí,Gasolineras,-100.85591,22.041929806004100,
G154,24,San Luis Potosí,Gasolineras,-100.83832,22.02568,
PA1,24,San Luis Potosí,Papelera,-100.91418707514146,22.107869683824173,
PA2,24,San Luis Potosí,Papelera,-100.90429509171155,22.09804858854175,
PA3,24,San Luis Potosí,Papelera,-101.02792574088849,22.19155917885506,
PA4,24,San Luis Potosí,Papelera,-100.9176006,22.116413131626658,
PA5,24,San Luis Potosí,Papelera,-100.98967412900211,22.172307734086456,
PA6,24,San Luis Potosí,Papelera,-100.92218868819106,22.14062394430703,
PA7,24,San Luis Potosí,Papelera,-100.90452611491708,22.099085255224445,
I1,24,San Luis Potosí,Incineradores,-100.91641,22.09499,
I2,24,San Luis Potosí,Incineradores,-101.00846,22.17800,
I3,24,San Luis Potosí,Incineradores,-101.005091,22.181505,
I4,24,San Luis Potosí,Incineradores,-101.0013960554030,22.160584925826200,
I5,24,San Luis Potosí,Incineradores,-100.943817,22.192688,
I6,24,San Luis Potosí,Incineradores,-100.94193,22.17249,
I7,24,San Luis Potosí,Incineradores,-100.95458,22.21715,
I8,24,San Luis Potosí,Incineradores,-101.014580,22.147902,
I9,24,San Luis Potosí,Incineradores,-100.9508863744010,22.185123811477400,
I10,24,San Luis Potosí,Incineradores,-100.961818,22.101353,
I11,24,San Luis Potosí,Incineradores,-100.87818,22.06174,
I12,24,San Luis Potosí,Incineradores,-100.918196,22.183004,
I13,24,San Luis Potosí,Incineradores,-100.934194,22.257105,
I14,24,San Luis Potosí,Incineradores,-100.99312,22.15129,
I15,24,San Luis Potosí,Incineradores,-101.01952,22.1349,
I16,24,San Luis Potosí,Incineradores,-100.964928,22.171016,
B1,24,San Luis Potosí,Biomasa, -100.98823536779977,22.14581401201524,
B2,24,San Luis Potosí,Biomasa, -100.99216650587528,22.15413370357576,
B3,24,San Luis Potosí,Biomasa, -100.91625632596777,22.140603206443064,
B4,24,San Luis Potosí,Biomasa, -100.88055219530085,22.086215396461515,
B5,24,San Luis Potosí,Biomasa, -100.94384932384317,22.16339176523691,
B6,24,San Luis Potosí,Biomasa, -100.91387191744859,22.135335448099074,
B7,24,San Luis Potosí,Biomasa, -100.89956412233882,22.127259393159875,
B8,24,San Luis Potosí,Biomasa, -100.95719729917327,22.14620256700255,
B9,24,San Luis Potosí,Biomasa, -101.02205436359766,22.14146587397615,
B10,24,San Luis Potosí,Biomasa, -100.96522883226685,22.14266884266282,
B11,24,San Luis Potosí,Biomasa, -100.99064272636478,22.1725943065343,
B12,24,San Luis Potosí,Biomasa, -100.9824551897907,22.136400335015498,
B13,24,San Luis Potosí,Biomasa, -100.97694659044029,22.13435900344414,
B14,24,San Luis Potosí,Biomasa, -100.98826967858399,22.15435152271275,
B15,24,San Luis Potosí,Biomasa, -100.9743709545902,22.164452399740668,
B16,24,San Luis Potosí,Biomasa, -100.96009867177804,22.165418466549045,
B17,24,San Luis Potosí,Biomasa, -100.91070201510145,22.142005592210168,
B18,24,San Luis Potosí,Biomasa, -100.9914796620558,22.15416673273618,
B19,24,San Luis Potosí,Biomasa, -101.0165196409563,22.132795702298818,
B20,24,San Luis Potosí,Biomasa, -100.99995922664023,22.17313608462095,
B21,24,San Luis Potosí,Biomasa, -100.99949444461627,22.142851955365384,
B22,24,San Luis Potosí,Biomasa, -100.99510801386815,22.137108428075305,
B23,24,San Luis Potosí,Biomasa, -101.00566493723518,22.17244585909556,
B24,24,San Luis Potosí,Biomasa, -100.97160240860245,22.137559227331828,
B25,24,San Luis Potosí,Biomasa, -100.93968938869179,22.14603642856604,
B26,24,San Luis Potosí,Biomasa, -100.87250539426192,22.08264812116173,
B27,24,San Luis Potosí,Biomasa, -100.94542796669634,22.154912369419964,
B28,24,San Luis Potosí,Biomasa, -100.96706583545388,22.126799596340323,
B29,24,San Luis Potosí,Biomasa,-100.98893216083125,22.1373670479822,
B30,24,San Luis Potosí,Biomasa, -100.94114623563546,22.11710835580971,
B31,24,San Luis Potosí,Biomasa, -100.99215044737224,22.13969018828032,
B32,24,San Luis Potosí,Biomasa, -100.9396894327219,22.14603744783145,
B33,24,San Luis Potosí,Biomasa, -100.9340668221011,22.154961515027573,
B34,24,San Luis Potosí,Biomasa, -100.94208598331225,22.163734473297872,
B35,24,San Luis Potosí,Biomasa, -100.92429594744733,22.170063196417896,
B36,24,San Luis Potosí,Biomasa, -100.94232369528558,22.167940761700564,
B37,24,San Luis Potosí,Biomasa, -100.92233262913847,22.16066332461302,
B38,24,San Luis Potosí,Biomasa, -100.92266121095996,22.156765996459846,
B39,24,San Luis Potosí,Biomasa, -100.94686888070265,22.15540891794072,
B40,24,San Luis Potosí,Biomasa, -100.92155072516546,22.14928186566985,
B41,24,San Luis Potosí,Biomasa, -100.93643292483671,22.143753997539225,
B42,24,San Luis Potosí,Biomasa, -100.938355824915,22.144998887806477,
B43,24,San Luis Potosí,Biomasa, -100.93969559838158,22.146040469128152,
B44,24,San Luis Potosí,Biomasa, -100.94306985026742,22.14654666683346,
B45,24,San Luis Potosí,Biomasa, -100.93977778902442,22.15107265693404,
B46,24,San Luis Potosí,Biomasa, -100.95028557727109,22.151262099904656,
B47,24,San Luis Potosí,Biomasa, -100.96098777120923,22.135590738656308,
B48,24,San Luis Potosí,Biomasa, -100.93669911373215,22.144052794422716,
B49,24,San Luis Potosí,Biomasa, -100.94428806988809,22.135762518811333,
B50,24,San Luis Potosí,Biomasa, -100.94345288193895,22.126287773268345,
B51,24,San Luis Potosí,Biomasa, -100.9138888258125,22.142689002407966,
B52,24,San Luis Potosí,Biomasa, -100.94233974147794,22.138421931026024,
B53,24,San Luis Potosí,Biomasa, -100.93135712560675,22.130769565032892,
B54,24,San Luis Potosí,Biomasa, -100.93774743798888,22.132910068562662,
B55,24,San Luis Potosí,Biomasa,-100.93904528766300,22.132446078027684,
B56,24,San Luis Potosí,Biomasa,-100.93347495547500,22.127748463236074,
B57,24,San Luis Potosí,Biomasa, -100.93290043361769,22.128325698363238,
B58,24,San Luis Potosí,Biomasa, -100.93564838121706,22.138976275380255,
B59,24,San Luis Potosí,Biomasa, -100.90249067873451,22.122893114252253,
B60,24,San Luis Potosí,Biomasa, -100.87505195656854,22.09588275676845,
B61,24,San Luis Potosí,Biomasa, -100.86204700883724,22.068424636724238,
B62,24,San Luis Potosí,Biomasa, -101.00229659704917,22.143565726749873,
B63,24,San Luis Potosí,Biomasa, -100.96844469590295,22.10752733914232,
B64,24,San Luis Potosí,Biomasa, -101.00228102939697,22.15082313216181,
B65,24,San Luis Potosí,Biomasa, -100.99336202700688,22.152788847200043,
B66,24,San Luis Potosí,Biomasa, -101.01179584846169,22.15177657256785,
B67,24,San Luis Potosí,Biomasa, -100.92179302102561,22.149082557151267,
B68,24,San Luis Potosí,Biomasa, -101.0127452552856,22.147543240607423,
B69,24,San Luis Potosí,Biomasa, -100.89772929791793,22.133796928291797,
B70,24,San Luis Potosí,Biomasa, -100.99889472305536,22.165027921556153,
B71,24,San Luis Potosí,Biomasa, -100.96550913524591,22.172981893036855,
B72,24,San Luis Potosí,Biomasa, -100.94930077389714,22.108273046578574,
B73,24,San Luis Potosí,Biomasa, -100.95061999113213,22.157851228459148,
B74,24,San Luis Potosí,Biomasa, -100.98410027979479,22.158408336178496,
B75,24,San Luis Potosí,Biomasa, -100.98957116567586,22.131309308731197,
B76,24,San Luis Potosí,Biomasa, -100.9959696347185,22.174503447111515,
B77,24,San Luis Potosí,Biomasa, -100.90592360645321,22.11943732261367,
B78,24,San Luis Potosí,Biomasa, -100.94709999091245,22.14994144068993,
B79,24,San Luis Potosí,Biomasa, -100.9393268719992,22.115242004922024,
B80,24,San Luis Potosí,Biomasa, -100.96412177422833,22.124328472617997,
B81,24,San Luis Potosí,Biomasa, -100.93669266800168,22.14573631095925,
B82,24,San Luis Potosí,Biomasa, -100.95937567321032,22.1778632588345,
B83,24,San Luis Potosí,Biomasa, -100.94624575274322,22.124642991329093,
B84,24,San Luis Potosí,Biomasa, -101.01655130245165,22.147890602133323,
B85,24,San Luis Potosí,Biomasa, -100.9769403202266,22.133958162619113,
B86,24,San Luis Potosí,Biomasa, -100.84547614478922,22.102517706373884,
B87,24,San Luis Potosí,Biomasa, -101.02334447799402,22.13919034425197,
B88,24,San Luis Potosí,Biomasa, -101.01392190133075,22.14717075720497,
B89,24,San Luis Potosí,Biomasa, -101.0011413001431,22.173819694982985,
B90,24,San Luis Potosí,Biomasa, -100.95970207561898,22.1876217134461,
B91,24,San Luis Potosí,Biomasa, -101.00161028480902,22.143162434447706,
B92,24,San Luis Potosí,Biomasa, -101.02301805009024,22.142694588215768,
B93,24,San Luis Potosí,Biomasa, -100.96099204178542,22.135592304771958,
B94,24,San Luis Potosí,Biomasa, -100.97415354525143,22.133497482446135,
B95,24,San Luis Potosí,Biomasa, -100.93508391286876,22.133120166733676,
B96,24,San Luis Potosí,Biomasa, -100.98235983722924,22.13637207395361,
B97,24,San Luis Potosí,Biomasa, -100.9582388441645,22.142080077935553,
B98,24,San Luis Potosí,Biomasa, -100.98444018186886,22.13471785601315,
B99,24,San Luis Potosí,Biomasa, -100.93542152182668,22.133237984544913,
B100,24,San Luis Potosí,Biomasa, -101.00668496848319,22.13957946620573,
B101,24,San Luis Potosí,Biomasa, -100.99099980008553,22.167194171899087,
B102,24,San Luis Potosí,Biomasa, -100.96269800300081,22.14172139571873,
B103,24,San Luis Potosí,Biomasa, -100.96825304423724,22.13985326323235,
B104,24,San Luis Potosí,Biomasa, -100.99957703310913,22.142877717207753,
B105,24,San Luis Potosí,Biomasa, -101.01180518080609,22.151762772268423,
B106,24,San Luis Potosí,Biomasa, -100.93658452239418,22.12932728589672,
B107,24,San Luis Potosí,Biomasa, -100.94833077579088,22.109028979182735,
B108,24,San Luis Potosí,Biomasa, -100.9385966306935,22.13229160862113,
B109,24,San Luis Potosí,Biomasa, -100.88404049057826,22.095163412674395,
B110,24,San Luis Potosí,Biomasa, -100.99252751837169,22.148479018713022,
B111,24,San Luis Potosí,Biomasa, -100.92334855685729,22.110563032604755,
B112,24,San Luis Potosí,Biomasa, -100.96660223641595,22.12476171450728,
B113,24,San Luis Potosí,Biomasa, -100.9616745674195,22.149776718926525,
B114,24,San Luis Potosí,Biomasa, -100.97492521132934,22.14280199307546,
B115,24,San Luis Potosí,Biomasa, -101.006429702618,22.139698681057492,
B116,24,San Luis Potosí,Biomasa, -100.90091456178443,22.132511108894942,
B117,24,San Luis Potosí,Biomasa, -100.97537698318058,22.11475048278532,
B118,24,San Luis Potosí,Biomasa, -100.97693811258868,22.130920512083318,
B119,24,San Luis Potosí,Biomasa, -100.94251045467328,22.155560662759836,
B120,24,San Luis Potosí,Biomasa, -100.88065509707207,22.08920402863805,
B121,24,San Luis Potosí,Biomasa, -100.94635231350864,22.190168259258805,
B122,24,San Luis Potosí,Biomasa,-100.8708964013114,22.22814124208127,
B123,24,San Luis Potosí,Biomasa, -100.92412808807691,22.138801761450132,
PI1,24,San Luis Potosí,Tiendas Solventes y pinturas,-100.92908308966665,22.133371117638383,
PI2,24,San Luis Potosí,Tiendas Solventes y pinturas,-100.92473297432512,22.141310651794925,
PI3,24,San Luis Potosí,Tiendas Solventes y pinturas,-100.93624506048612,22.144152546100045,
PI4,24,San Luis Potosí,Tiendas Solventes y pinturas,-100.9262669085233,22.135830027110128,
PI5,24,San Luis Potosí,Tiendas Solventes y pinturas,-100.93009728966652,22.141932114233924,
PI6,24,San Luis Potosí,Tiendas Solventes y pinturas,-100.93850918457336,22.1392746517219,
PI7,24,San Luis Potosí,Tiendas Solventes y pinturas,-100.94296462951962,22.15059484918742,
PI8,24,San Luis Potosí,Tiendas Solventes y pinturas,-100.93482971850202,22.135455275574532,
PI9,24,San Luis Potosí,Tiendas Solventes y pinturas,-100.95813073199616,22.122145878053434,
PI10,24,San Luis Potosí,Tiendas Solventes y pinturas,-100.9195142312548,22.141796095645223,
PI11,24,San Luis Potosí,Tiendas Solventes y pinturas,-100.97567261735495,22.136223671244,
PI12,24,San Luis Potosí,Tiendas Solventes y pinturas,-100.97943655715744,22.15823719782206,
PI13,24,San Luis Potosí,Tiendas Solventes y pinturas,-100.94855190131331,22.12440671810219,
PI13,24,San Luis Potosí,Tiendas Solventes y pinturas,-100.92260011647468,22.124698599101592,
PI15,24,San Luis Potosí,Tiendas Solventes y pinturas,-100.94939820909525,22.18637251731447,
PI16,24,San Luis Potosí,Tiendas Solventes y pinturas,-100.96282811665482,22.11593817190499,
PI17,24,San Luis Potosí,Tiendas Solventes y pinturas,-100.96528524121705,22.173066155424184,
PI18,24,San Luis Potosí,Tiendas Solventes y pinturas,-100.98501147272752,22.129144071982186,
PI19,24,San Luis Potosí,Tiendas Solventes y pinturas,-100.95044853014814,22.154164788320806,
PI20,24,San Luis Potosí,Tiendas Solventes y pinturas,-101.00557186083098,22.15418256183073,
PI21,24,San Luis Potosí,Tiendas Solventes y pinturas,-100.95296008267806,22.167983197699485,
PI22,24,San Luis Potosí,Tiendas Solventes y pinturas,-100.96989190131309,22.13486379106465,
PI23,24,San Luis Potosí,Tiendas Solventes y pinturas,-100.96699816193768,22.12604006542742,
PI24,24,San Luis Potosí,Tiendas Solventes y pinturas,-100.97283522386478,22.140496646354233,
PI25,24,San Luis Potosí,Tiendas Solventes y pinturas,-101.00698386988905,22.1409455946222,
PI26,24,San Luis Potosí,Tiendas Solventes y pinturas,-100.97308147986942,22.170751530143416,
PI27,24,San Luis Potosí,Tiendas Solventes y pinturas,-100.9315354091164,22.157457170058514,
PI28,24,San Luis Potosí,Tiendas Solventes y pinturas,-100.9315354091164,22.157457170058514,
PI29,24,San Luis Potosí,Tiendas Solventes y pinturas,-100.9315354091164,22.157457170058514,
PI30,24,San Luis Potosí,Tiendas Solventes y pinturas,-100.99927913513397,22.150685273378148,
PI31,24,San Luis Potosí,Tiendas Solventes y pinturas,-100.97303921091047,22.175099755031983,
PI32,24,San Luis Potosí,Tiendas Solventes y pinturas,-100.9569032258302,22.17570572499316,
PI33,24,San Luis Potosí,Tiendas Solventes y pinturas,-100.98147628597127,22.15530414563045,
PI34,24,San Luis Potosí,Tiendas Solventes y pinturas,-100.96993481665453,22.1348836672945,
PI35,24,San Luis Potosí,Tiendas Solventes y pinturas,-101.02108828523052,22.141618493671533,
PI36,24,San Luis Potosí,Tiendas Solventes y pinturas,-101.0008613615237,22.190681851879948,
PI37,24,San Luis Potosí,Tiendas Solventes y pinturas,-101.0060268690288,22.194770759361298,
PI38,24,San Luis Potosí,Tiendas Solventes y pinturas,-100.99112035682474,22.14476454297631,
PI39,24,San Luis Potosí,Tiendas Solventes y pinturas,-100.99987513230327,22.153501730467724,
PI40,24,San Luis Potosí,Tiendas Solventes y pinturas,-101.0228778011382,22.14490860503359,
PI41,24,San Luis Potosí,Tiendas Solventes y pinturas,-100.94992736083147,22.123395636641188,
PI42,24,San Luis Potosí,Tiendas Solventes y pinturas,-100.96215814697852,22.153855062054554,
PI43,24,San Luis Potosí,Tiendas Solventes y pinturas,-100.92008735876573,22.174806351722918,
PI44,24,San Luis Potosí,Tiendas Solventes y pinturas,-101.00965281274217,22.14435353717194,
PI45,24,San Luis Potosí,Tiendas Solventes y pinturas,-100.97963996489771,22.172224265142727,
PI46,24,San Luis Potosí,Tiendas Solventes y pinturas,-100.9725988166546,22.133248741375876,
PI47,24,San Luis Potosí,Tiendas Solventes y pinturas,-100.93547447247781,22.128290011526918,
PI48,24,San Luis Potosí,Tiendas Solventes y pinturas,-100.9418261343827,22.149446710301824,
PI49,24,San Luis Potosí,Tiendas Solventes y pinturas,-101.00706644881029,22.18209893921721,
PI50,24,San Luis Potosí,Tiendas Solventes y pinturas,-101.00726007955625,22.15659184770192,
PI51,24,San Luis Potosí,Tiendas Solventes y pinturas,-100.9250202250192,22.14573550118919,
PI52,24,San Luis Potosí,Tiendas Solventes y pinturas,-101.00250195570652,22.14492301097305,
PI53,24,San Luis Potosí,Tiendas Solventes y pinturas,-100.95995363014823,22.146050453728375,
PI54,24,San Luis Potosí,Tiendas Solventes y pinturas,-100.96742557784044,22.128534982451015,
PI55,24,San Luis Potosí,Tiendas Solventes y pinturas,-100.94322210086875,22.15269206268791,
PI56,24,San Luis Potosí,Tiendas Solventes y pinturas,-100.99077234500825,22.15824912908619,
PI57,24,San Luis Potosí,Tiendas Solventes y pinturas,-100.95566500131297,22.139939818453062,
PI58,24,San Luis Potosí,Tiendas Solventes y pinturas,-100.94855211591337,22.187770061564454,
PI59,24,San Luis Potosí,Tiendas Solventes y pinturas,-100.92045233014805,22.15510732938636,
PI60,24,San Luis Potosí,Tiendas Solventes y pinturas,-100.93631264994735,22.146924174949074,
PI61,24,San Luis Potosí,Tiendas Solventes y pinturas,-101.00566384170583,22.145016207238946,
PI62,24,San Luis Potosí,Tiendas Solventes y pinturas,-100.93732983014843,22.135225523568426,
CA1,24,San Luis Potosí,Carpinterías,-100.96046863301395,22.14635556983586,
CA2,24,San Luis Potosí,Carpinterías,-100.90730404412176,22.447130512295303,
CA3,24,San Luis Potosí,Carpinterías,-100.9572386454892,22.171910366561285,
CA4,24,San Luis Potosí,Carpinterías,-100.96998330909524,22.158398051284774,
CA5,24,San Luis Potosí,Carpinterías,-100.99196159236365,22.179392620159724,
CA6,24,San Luis Potosí,Carpinterías,-100.97954415287951,22.15815141497987,
CA7,24,San Luis Potosí,Carpinterías,-100.9737020313173,22.173792176814427,
CA8,24,San Luis Potosí,Carpinterías,-100.97173082234194,22.146327126859024,
CA9,24,San Luis Potosí,Carpinterías,-100.96207144659625,22.13209097203781,
CA10,24,San Luis Potosí,Carpinterías,-100.95630627712106,22.133115099927277,
CA11,24,San Luis Potosí,Carpinterías,-100.95623581665457,22.130413231039945,
CA12,24,San Luis Potosí,Carpinterías,-100.99412991665439,22.144415784210892,
CA13,24,San Luis Potosí,Carpinterías,-100.95137888781848,22.174311304214907,
CA14,24,San Luis Potosí,Carpinterías,-100.9535344013132,22.129576809347835,
CA15,24,San Luis Potosí,Carpinterías,-100.94958057432456,22.174090875349204,
CA16,24,San Luis Potosí,Carpinterías,-100.93148050131313,22.129342125314356,
CA17,24,San Luis Potosí,Carpinterías,-101.00016587247704,22.1721791886711,
CA18,24,San Luis Potosí,Carpinterías,-100.9799282454897,22.145644731620475,
CA19,24,San Luis Potosí,Carpinterías,-100.96069994549015,22.121094049459,
CA20,24,San Luis Potosí,Carpinterías,-100.99980995898312,22.173084700167486,
CA22,24,San Luis Potosí,Carpinterías,-101.01118393014839,22.138033084577888,
CA23,24,San Luis Potosí,Carpinterías,-100.89544861665432,22.146791168316508,
CA24,24,San Luis Potosí,Carpinterías,-100.90057440316069,22.127722628399578,
CA25,24,San Luis Potosí,Carpinterías,-100.9715509629115,22.258485535781396,
CA26,24,San Luis Potosí,Carpinterías,-100.95414097432537,22.1253533717182,
CA27,24,San Luis Potosí,Carpinterías,-100.95141107432457,22.174331174873622,
CA28,24,San Luis Potosí,Carpinterías,-100.93068406365346,22.126866339693134,
CA29,24,San Luis Potosí,Carpinterías,-100.91533274548966,22.150054708225696,
CA30,24,San Luis Potosí,Carpinterías,-100.94282079456292,22.15497964552289,
CA31,24,San Luis Potosí,Carpinterías,-100.98091422825246,22.1591396261786,
CA32,24,San Luis Potosí,Carpinterías,-100.94529724177605,22.143944575468208,
CA33,24,San Luis Potosí,Carpinterías,-100.97906201243168,22.150187270301334,
CA34,24,San Luis Potosí,Carpinterías,-100.98163697874192,22.146840917363097,
CA35,24,San Luis Potosí,Carpinterías,-100.97613668781922,22.128506404073967,
CA36,24,San Luis Potosí,Carpinterías,-100.95563564548927,22.168664621414194,
CA37,24,San Luis Potosí,Carpinterías,-100.98152143014826,22.143391636074494,
CA38,24,San Luis Potosí,Carpinterías,-100.99360489912881,22.14944128381933,
CA39,24,San Luis Potosí,Carpinterías,-100.91350962147914,22.602893685698145,
CA40,24,San Luis Potosí,Carpinterías,-100.97562745002635,22.167841721415826,
CA41,24,San Luis Potosí,Carpinterías,-100.9362881852305,22.120107285851095,
CA42,24,San Luis Potosí,Carpinterías,-100.97150361819048,22.18930602313089,
CA43,24,San Luis Potosí,Carpinterías,-101.00069261665398,22.162489681209284,
CA44,24,San Luis Potosí,Carpinterías,-100.97859097432428,22.18941947359883,
CA45,24,San Luis Potosí,Carpinterías,-101.00836926438873,22.16259678631033,
CA46,24,San Luis Potosí,Carpinterías,-100.98817538781883,22.153604579069263,
CA47,24,San Luis Potosí,Carpinterías,-101.01121396083052,22.180773582998622,
CA48,24,San Luis Potosí,Carpinterías,-100.99273055898306,22.17641271156357,
CA49,24,San Luis Potosí,Carpinterías,-100.93013097955622,22.126145341353258,
CA50,24,San Luis Potosí,Carpinterías,-100.94300934548933,22.16716080224688,
CA51,24,San Luis Potosí,Carpinterías,-100.95149021225839,22.124020476601697,
CA52,24,San Luis Potosí,Carpinterías,-100.97935821665426,22.147845176152146,
CA53,24,San Luis Potosí,Carpinterías,-100.94443604846013,22.170589600579834,
CA54,24,San Luis Potosí,Carpinterías,-101.00160220374842,22.15928642559609,
CA55,24,San Luis Potosí,Carpinterías,-100.98855612323267,22.163072040928935,
CA56,24,San Luis Potosí,Carpinterías,-100.95232694548935,22.16455098974584,
CA57,24,San Luis Potosí,Carpinterías,-100.97974328913836,22.134555928262408,
CA58,24,San Luis Potosí,Carpinterías,-100.89279394548998,22.128259497597192,
CA59,24,San Luis Potosí,Carpinterías,-100.98472858781847,22.17248152690493,
CA60,24,San Luis Potosí,Carpinterías,-100.94769980491186,22.10612802672347,
CA61,24,San Luis Potosí,Carpinterías,-100.9540766013132,22.125303677776976,
CA63,24,San Luis Potosí,Carpinterías,-100.96505197617319,22.112688809990605,
CA64,24,San Luis Potosí,Carpinterías,-100.98863472062256,22.129283309177726,
CA65,24,San Luis Potosí,Carpinterías,-100.99772700974617,22.177450393982767,
CA66,24,San Luis Potosí,Carpinterías,-100.99846084232898,22.21216375188264,
CA67,24,San Luis Potosí,Carpinterías,-100.91973729946568,22.130165277663327,
CA68,24,San Luis Potosí,Carpinterías,-100.9837463041892,22.142047411751552,
CA69,24,San Luis Potosí,Carpinterías,-100.93133265494794,22.12677395493836,
CA70,24,San Luis Potosí,Carpinterías,-100.91351387432532,22.129982793233076,
CA71,24,San Luis Potosí,Carpinterías,-100.95842304300938,22.134330471059684,
CA72,24,San Luis Potosí,Carpinterías,-101.00065175043751,22.150069759374674,
CA73,24,San Luis Potosí,Carpinterías,-100.9561278166539,22.167536173363395,
CA74,24,San Luis Potosí,Carpinterías,-100.92596458781904,22.138186953710925,
CA75,24,San Luis Potosí,Carpinterías,-100.9932801359301,22.15362159944226,
CA76,24,San Luis Potosí,Carpinterías,-100.98548664733674,22.17074590396999,
CA77,24,San Luis Potosí,Carpinterías,-100.96221360131342,22.115225454610137,
CA78,24,San Luis Potosí,Carpinterías,-101.0022327166542,22.15365184217109,
CA79,24,San Luis Potosí,Carpinterías,-101.0330173589838,22.133478770367937,
CA80,24,San Luis Potosí,Carpinterías,-100.95582649012123,22.1846760607062,
CA81,24,San Luis Potosí,Carpinterías,-100.90644383014809,22.153318932291768,
CA82,24,San Luis Potosí,Carpinterías,-100.94085664256143,22.275242533870113,
CA83,24,San Luis Potosí,Carpinterías,-100.97280360437009,22.135196603349996,
CA84,24,San Luis Potosí,Carpinterías,-101.00752711469447,22.153936427931164,
CA85,24,San Luis Potosí,Carpinterías,-101.00561738271652,22.15451264264554,
CA86,24,San Luis Potosí,Carpinterías,-100.99750820315984,22.176730570123997,
CA87,24,San Luis Potosí,Carpinterías,-101.00878030315974,22.18226385480936,
CA88,24,San Luis Potosí,Carpinterías,-101.02224546083117,22.143211548708333,
CA89,24,San Luis Potosí,Carpinterías,-100.96009262897834,22.11111930663132,
CA90,24,San Luis Potosí,Carpinterías,-100.99297734548965,22.144737121633508,
CA91,24,San Luis Potosí,Carpinterías,-100.95594387822612,22.141609138568484,
CA92,24,San Luis Potosí,Carpinterías,-100.96076437617282,22.129951647192403,
CA93,24,San Luis Potosí,Carpinterías,-100.92298411850197,22.139594996514084,
CA94,24,San Luis Potosí,Carpinterías,-101.00555032209353,22.138615450786506,
CA95,24,San Luis Potosí,Carpinterías,-100.9374865905781,22.13805893003638,
CA96,24,San Luis Potosí,Carpinterías,-100.97583887074211,22.16938301791096,
BA1,24,San Luis Potosí,Basureros,-100.97133907451892,22.196342527177936,
BA2,24,San Luis Potosí,Basureros,-100.92716,22.101827,
BA3,24,San Luis Potosí,Basureros,-100.987046,22.244221,
BA4,24,San Luis Potosí,Basureros,-100.9314528,22.2145056,
BA6,24,San Luis Potosí,Basureros,-100.90810,22.19409,
BA7,24,San Luis Potosí,Basureros,-100.900688,22.194543,
BA11,24,San Luis Potosí,Basureros,-100.862020,22.112853,
FV1,24,San Luis Potosí,Zona de alto flujo vehicular-Abastos,-100.951892485,22.142658,
FV2,24,San Luis Potosí,Zona de alto flujo vehicular-central de autobuses,-100.92069,22.146144692,
FV3,24,San Luis Potosí,Zona de alto flujo vehicular-Alameda,-100.971016,22.151347,
IASLP1,24,San Luis Potosí,Ingenio azucarero,-99.04802269,22.01266331,
IASLP2,24,San Luis Potosí,Ingenio azucarero,-99.29893728,21.96263528,
IASLP3,24,San Luis Potosí,Ingenio azucarero,-99.2331509,22.21679195,
IASLP4,24,San Luis Potosí,Ingenio azucarero,-99.33463936,22.5325067,
ProdAzuc1,24,San Luis Potosí,Cultivo de caña,-99.01093,21.99631,
ProdAzuc2,24,San Luis Potosí,Cultivo de caña,-98.8855,21.6649,
ProdAzuc3,24,San Luis Potosí,Cultivo de caña,-98.9052,21.5385,
ProdAzuc4,24,San Luis Potosí,Cultivo de caña,-98.90438,21.61961,
ProdAzuc5,24,San Luis Potosí,Cultivo de caña,-98.8207,21.5567,
ProdAzuc6,24,San Luis Potosí,Cultivo de caña,-99.033,21.633,
GAHAQ01,24,San Luis Potosí,Gasolineras,-99.02355377613071,21.630450300971997,
GAHTAN01,24,San Luis Potosí,Gasolineras,-98.99291552902363,21.593424435675086,
GAHTAN02,24,San Luis Potosí,Gasolineras,-98.96619022307124,21.60253135034853,
GAHTAN03,24,San Luis Potosí,Gasolineras,-98.9662902289435,21.602463174715627,
GAHCOX01,24,San Luis Potosí,Gasolineras,-98.99255769934834,21.59300581737425,
GAHHUE01,24,San Luis Potosí,Gasolineras,-98.96859843671346,21.482271658034968,
GAHAXT01,24,San Luis Potosí,Gasolineras,-98.86839999969108,21.437817756698166,
GAHTANES01,24,San Luis Potosí,Gasolineras,-98.66835858993127,21.60079721395958,
GAHTANES02,24,San Luis Potosí,Gasolineras,-98.6624350040906,21.605347518749095,
GAHTAMZ01,24,San Luis Potosí,Gasolineras,-98.75260602061681,21.25016872010472,
GAHTAMZ02,24,San Luis Potosí,Gasolineras,-98.80283738394165,21.257748042827263,
GAHTAMZ03,24,San Luis Potosí,Gasolineras,-98.77552459673083,21.266096511784117,
GAHTAMZ04,24,San Luis Potosí,Gasolineras,-98.78888399938377,21.259665237836014,
GAHTAMZ05,24,San Luis Potosí,Gasolineras,-98.78646109854063,21.260479646095778,
GAHTAMZ07,24,San Luis Potosí,Gasolineras,-98.7756240805871,21.26614188719761,
GAHMAT01,24,San Luis Potosí,Gasolineras,-98.82136462408731,21.329226193407283,
GAHSVTAN01,24,San Luis Potosí,Gasolineras,-98.58820056203095,21.718267381113286,
GAHXI01,24,San Luis Potosí,Gasolineras,-98.98567364673063,21.38767410220104,
GAHSMCH01,24,San Luis Potosí,Gasolineras,-98.67434852416146,21.36805475569123,
GAHCV01,24,San Luis Potosí,Gasolineras,-99.01217515553373,21.990833332374955,
